TEST_ID,DATETIME_UTC,HOUR,APP_PLATFORM,APP_VERSION,DEVICE_UUID,IPV4,ISP,MOBILE_ISP,NET_TYPE,NET_MODE,NET_CELL_GEN,NET_NAME,MOBILE_SIM_MCC,MOBILE_SIM_MNC,MOBILE_SIM_OP,MOBILE_NET_MCC,MOBILE_NET_MNC,MOBILE_RSSI_START,MOBILE_RSSI_END,MOBILE_RSRP_START,MOBILE_RSRP_END,LOCATION_TYPE,LOCATION_ACCURACY,LOCATION_LAT,LOCATION_LNG,LOCATION_FULL_ADDRESS,SPEED_SERVER_POOL_NAME,SPEED_DOWNLOAD_AVG,SPEED_DOWNLOAD_PEAK,SPEED_UPLOAD_AVG,SPEED_UPLOAD_PEAK,SPEED_LATENCY_AVG,SPEED_LATENCY_MIN,SPEED_LATENCY_JITTER,BROWSE_STATUS,BROWSE_PR,STREAM_STATUS,STREAM_PR,NPERF_SCORE,MIN_TEMP,MAX_TEMP,PRECIP,Period,LOC_CODE,WEATHER
3222879606821218,2019-11-13,19:01:23,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.91.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-106,-109,gps,21,-23.65166,-46.52779,"CPTM, Passagem subterrânea para acesso aos terminais., Centro, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,76,182,830,1925,63,39,31,Timeout,0,OK,0,0,17.8,28.2,0,Evening,C,Raining
3222688767722063,2019-11-12,17:08:19,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-108,-109,gps,22,-23.55117,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,4374,6992,394,913,138,35,567,Timeout,16.33,OK,81.28,23151,17.5,25.2,0,Afternoon,B,Cloudy
3.22E+15,2019-11-12,16:46:18,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.94.39.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-105,-103,gps,19,-23.55117,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,15946,22560,6145,7827,102,47,501,OK,32.22,OK,89.25,46123,17.5,25.2,0,Afternoon,B,Cloudy
3222541758716679,2019-11-11,21:11:58,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,191.246.3.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-100,-102,gps,21,-23.65169,-46.52765,"Passagem subterrânea para acesso aos terminais., Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,774,1523,3230,4484,48,44,12,Timeout,17.49,OK,0,2829,19.2,21.9,11.4,Evening,C,Raining
3222526967336878,2019-11-11,19:11:35,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.241.201.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-100,-100,gps,19,-23.65173,-46.52759,"Passagem subterrânea para acesso aos terminais., Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,22652,28313,3420,4437,45,38,12,Timeout,22.61,OK,88.3,44828,19.2,21.9,11.4,Evening,C,Raining
3222526524228975,2019-11-11,19:07:59,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.74.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-115,-101,gps,19,-23.65173,-46.52761,"Passagem subterrânea para acesso aos terminais., Várzea do Tamanduateí, Santo André, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 09015-300, Brazil",BR Sistemax 10G - Sao Paulo,65,181,29,297,161,35,150,Timeout,0,OK,37.3,4342,19.2,21.9,11.4,Evening,C,Raining
3222515512211698,2019-11-11,17:38:22,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.242.160.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-96,-93,gps,21,-23.55957,-46.64865,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,1913,5624,11005,13228,42,37,12,Timeout,15.6,OK,83.99,26504,19.3,23.2,0,Evening,A,Cloudy
3222515141483972,2019-11-11,17:35:21,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.88.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-95,-97,gps,23,-23.55956,-46.64869,"Rua Almirante Marques de Leão, Bela Vista, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01330000, Brazil",BR Sistemax 10G - Sao Paulo,7970,11536,99,341,98,28,141,OK,32.47,OK,83.76,35061,19.3,23.2,0,Evening,A,Cloudy
3222502795907964,2019-11-11,15:54:53,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,179.241.201.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-97,-99,gps,22,-23.55116,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,29212,30309,11498,15203,40,36,6,OK,36.68,OK,89.32,59901,19.3,23.2,0,Afternoon,B,Cloudy
3221801927365978,2019-11-07,16:51:12,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,189.40.75.x,TIM Mobile BR,TIM Mobile BR,mobile,lte,4,TIM,724,3,TIM,724,3,,,-102,-114,gps,19,-23.55118,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,1898,2987,758,1200,137,45,754,Timeout,7.06,OK,54.34,9973,16.9,24.5,0,Afternoon,B,Cloudy
3221786632972752,2019-11-07,14:46:44,android,2.4.11,c83a120c-82e9-3f9f-880e-e0f7bbbf29a9,177.58.245.x,Claro Mobile BR,Claro Mobile BR,mobile,lte,4,Claro,724,5,Claro BR,724,5,,,-99,-102,gps,19,-23.55117,-46.64176,"3º Cartório de Registro de Imóveis, 23, Rua Jacareí, República, São Paulo, Região Imediata de São Paulo, RMSP, Região Intermediária de São Paulo, São Paulo, Southeast Region, 01319-070, Brazil",BR Sistemax 10G - Sao Paulo,24161,34587,4987,7619,42,33,19,OK,40.45,OK,89.12,56543,16.9,24.5,0,Afternoon,B,Cloudy
,2019-11-06,22:10:01,,,,,,,,lte,4,Claro,,,,,,,,,-104,,,,,,,10490,,,,,,,,,,,,,,,Evening,A,Clear
,2019-11-06,22:00:05,,,,,,,,lte,4,TIM,,,,,,,,,-91,,,,,,,30500,,,,,,,,,,,,,,,Evening,A,Clear
,2019-11-06,16:03:00,,,,,,,,lte,4,TIM,,,,,,,,,-91,,,,,,,6290,,,,,,,,,,,,,,,Afternoon,A,Clear
,2019-11-05,15:25:00,,,,,,,,lte,4,Claro,,,,,,,,,-108,,,,,,,19450,,,,,,,,,,,,,,,Afternoon,B,Clear
,2019-11-05,15:08:00,,,,,,,,lte,4,TIM,,,,,,,,,-96,,,,,,,24690,,,,,,,,,,,,,,,Afternoon,B,Clear
,2019-11-04,23:48:23,,,,,,,,lte,4,Claro,,,,,,,,,-101,,,,,,,50,,,,,,,,,,,,,,,Evening,C,Clear
,2019-11-04,23:38:23,,,,,,,,lte,4,TIM,,,,,,,,,-110,,,,,,,150,,,,,,,,,,,,,,,Evening,C,Clear
,2019-10-21,8:15:23,,,,,,,,lte,4,Claro,,,,,,,,,-101,,,,,,,9730,,,,,,,,,,,,,,,Morning,B,Cloudy
,2019-10-21,8:10:45,,,,,,,,lte,4,TIM,,,,,,,,,-107,,,,,,,4270,,,,,,,,,,,,,,,Morning,B,Cloudy
,2019-10-18,15:06:00,,,,,,,,lte,4,Claro,,,,,,,,,-101,,,,,,,1510,,,,,,,,,,,,,,,Afternoon,B,Clear
,2019-10-18,9:15:34,,,,,,,,lte,4,Claro,,,,,,,,,-92,,,,,,,9640,,,,,,,,,,,,,,,Morning,A,Cloudy
,2019-10-18,9:08:38,,,,,,,,lte,4,TIM,,,,,,,,,-87,,,,,,,9680,,,,,,,,,,,,,,,Morning,A,Cloudy
